timestamp,omega_eng(t),omega_load(t),delta_w(t)
1.775,-2.4807162883872067,-2.5793787614802066,0.09866247309299991
1.78,-4.415834341856099,-4.540463821013011,0.12462947915691203
1.785,-6.3319326219507985,-6.481831299042866,0.14989867709206717
1.79,-8.226547092319661,-8.401784200069066,0.17523710774940504
1.795,-10.097390808493365,-10.298606675283986,0.20121586679062098
1.8,-11.94249362295149,-12.170531650803236,0.22803802785174554
1.805,-13.760216770176399,-14.015739802084171,0.2555230319077726
1.81,-15.549158887492265,-15.832385580983036,0.28322669349077145
1.815,-17.308005126104323,-17.618637273986415,0.31063214788209237
1.82,-19.03538183812002,-19.372715440202015,0.33733360208199414
1.825,-20.729766819076648,-21.092917270000996,0.3631504509243477
1.83,-22.389477278640612,-22.77762140753252,0.3881441288919092
1.835,-24.012727017457028,-24.425275461439806,0.4125484439827787
1.84,-25.597721717259383,-26.034374041628947,0.4366523243695646
1.845,-27.14275352718594,-27.603437049844366,0.46068352265842805
1.85,-28.646262941554095,-29.13099619702989,0.4847332554757955
1.855,-30.106852830253956,-30.615593481158182,0.508740650904226
1.86,-31.523258576819767,-32.05579057327429,0.5325319964545194
1.865,-32.89429252795445,-33.450184515970825,0.5558919880163771
1.87,-34.218786816450844,-34.79742370007655,0.5786368836257054
1.875,-35.49555482480865,-36.09621906237326,0.6006642375646081
1.88,-36.723381626272186,-37.345347950743886,0.6219663244716997
1.885,-37.901042079646786,-38.54365102209008,0.6426089424432959
1.89,-39.027335986015004,-39.69002484832405,0.6626888623090466
1.895,-40.10112572935893,-40.78341388594631,0.6822881565873828
1.9,-41.12136354851019,-41.82280501494737,0.7014414664371813
1.905,-42.08710131360898,-42.8072264097318,0.7201250961228141
1.91,-42.997482927820144,-43.735750687683726,0.7382677598635823
1.915,-43.85172520209133,-44.60750085409936,0.7557756520080261
1.92,-44.64909599642994,-45.42165683519226,0.7725608387623168
1.925,-45.38889773000726,-46.17746057446561,0.7885628444583546
1.93,-46.07046108440803,-46.874218495531295,0.8037574111232644
1.935,-46.69314947750863,-47.51130120051622,0.8181517230075883
1.94,-47.256371099830986,-48.08814121595446,0.8317701161234723
1.945,-47.75959334070626,-48.60423008591253,0.8446367452062731
1.95,-48.20235457350862,-49.05911606869196,0.8567614951833349
1.955,-48.584269911227096,-49.452403278462825,0.8681333672357283
1.96,-48.90502265865767,-49.78375432675757,0.8787316680998956
1.965,-49.16431466658175,-50.052903126397176,0.8885884598154234
1.97,-49.36191509145098,-50.25964300514335,0.8977279136923713
1.975,-49.49769542232157,-50.40381825031433,0.9061228279927604
1.98,-49.57162031435473,-50.485326634301316,0.9137063199465842
1.985,-49.58372851056576,-50.50412432374734,0.9203958131815781
1.99,-49.53411251637044,-50.4602309987715,0.9261184824010584
1.995,-49.42290399436767,-50.35373344407931,0.9308294497116378
2.0,-49.25026865544286,-50.18478667766148,0.9345180222186187
2.005,-49.016410558461935,-49.95361265191416,0.9372020934522283
2.01,-48.72158276692747,-49.660497299843605,0.9389145329161366
2.015,-48.36609953042714,-49.305787140132445,0.9396876097053024
2.02,-47.95034584339897,-48.88988647723252,0.9395406338335519
2.025,-47.47478147573464,-48.41325591832569,0.9384744425910512
2.03,-46.93993907956586,-47.87641229809901,0.9364732185331519
2.035,-46.34641785630027,-47.279929636199995,0.9335117798997246
2.04,-45.694875418851005,-46.62444046400873,0.9295650451577231
2.045,-44.986020626154954,-45.910636826499314,0.9246162003443601
2.05,-44.22060924630025,-45.139270499600634,0.9186612533003853
2.055,-43.39944318468953,-44.31115224383418,0.9117090591446484
2.06,-42.523372607107426,-43.42715026556569,0.9037776584582673
2.065,-41.59329952922938,-42.488188249746855,0.8948887205174785
2.07,-40.61018121000275,-41.49524337813541,0.8850621681326629
2.075,-39.575031940400585,-40.44934468661062,0.8743127462100375
2.08,-38.488922715502035,-39.35157188991535,0.8626491744133133
2.085,-37.35297887551901,-38.203054647733865,0.8500757722148577
2.09,-36.168376508917866,-37.0049720770819,0.8365955681640358
2.095,-34.936338631246834,-35.75855225557141,0.8222136243245757
2.1,-33.65813196585743,-34.46507151046839,0.8069395446109624
2.105,-32.335064938959974,-33.12585334384948,0.7907884048895042
2.11,-30.968486829704094,-31.742267013741326,0.773780184037232
2.115,-29.559787804268733,-30.31572583732494,0.7559380330562071
2.12,-28.11039920408868,-28.847685382905556,0.737286178816877
2.125,-26.621793535458142,-27.339641684303825,0.7178481488456825
2.13,-25.0954837638535,-25.79312957937783,0.6976458155243286
2.135,-23.533021786106353,-24.20972120789304,0.6766994217866866
2.14,-21.935996237127455,-22.59102462833488,0.6550283912074235
2.145,-20.306029960911694,-20.938682472633385,0.632652511721691
2.15,-18.644777501140453,-19.254370554235663,0.6095930530952103
2.155,-16.953922875953243,-17.53979636164387,0.5858734856906267
2.16,-15.23517780545999,-15.796697398804445,0.561519593344455
2.165,-13.490280300857913,-14.026839401954877,0.5365591010969641
2.17,-11.720993519214446,-12.232014452131866,0.51102093291742
2.175,-9.92910461872732,-10.414039060809168,0.48493444208184755
2.18,-8.116423449556054,-8.574752264684397,0.45832881512834334
2.185,-6.284780961243141,-6.71601376396475,0.4312328027216097
2.19,-4.436027289108856,-4.839702113914029,0.40367482480517314
2.195,-2.5720296477221503,-2.9477129445576384,0.3756832968354882
2.2,-0.6946701318280812,-1.0419571793129971,0.3472870474849159
2.205,1.1941564511653682,0.8756407723100059,0.31851567885536225
2.21,3.09254461909882,2.8031448718457956,0.2893997472530243
2.215,4.998580090187118,4.738609363401048,0.2599707267860696
2.22,6.910341532066127,6.680080728065414,0.23026080400071258
2.225,8.825902233117542,8.625599668785098,0.20030256433244453
2.23,10.743331803327706,10.573203091336612,0.1701287119910937
2.235,12.660697929543796,12.520926079651192,0.13977184989260394
2.24,14.576068248060187,14.466803841430773,0.10926440662941417
2.245,16.48751230970286,16.40887363165495,0.07863867804791269
2.25,18.39310360042351,18.34517665984391,0.04792694057959679
2.255,20.290921577851083,20.273759988019435,0.017161589831648172
2.26,22.179067003550053,22.192675100905678,-0.013608097355625404
2.265,24.056031161459522,24.099888180742344,-0.0438570192828216
2.27,25.920559186509376,25.993317200835914,-0.0727580143265385
2.275,27.770978204481104,27.871002061129055,-0.10002385664795099
2.28,29.605160852378503,29.731115456687583,-0.12595460430907934
2.285,31.42069083706429,31.571923320699362,-0.15123248363507358
2.29,33.215109904410596,33.3917251592607,-0.17661525485010543
2.295,34.986145453385504,35.18879950835348,-0.2026540549679794
