timestamp,omega_eng(t),omega_load(t),delta_w(t)
2.239,125.05902088502437,125.03475164841304,0.024269236611331735
2.24,125.07730265013522,125.05479116749493,0.02251148264029723
2.241,125.06041983971465,125.07482510658889,-0.014405266874234712
2.242,125.07032746944729,125.0947097199854,-0.024382250538110384
2.243,125.12389746520805,125.11452566931317,0.009371795894878687
2.244,125.16443170508495,125.13444250336846,0.029989201716489333
2.245,125.15714457248646,125.15443258610158,0.0027119863848810155
2.246,125.14787775848768,125.17431821568866,-0.026440457200976653
2.247,125.18582004708531,125.1940709809671,-0.008250933881782885
2.248,125.24040266714533,125.21386028549615,0.026542381649178992
2.249,125.25287514275865,125.23376661625954,0.019108526499110212
2.25,125.23567237256833,125.25364580041978,-0.017973427851444512
2.251,125.2514592381922,125.27337282568196,-0.02191358748976313
2.252,125.30701397052096,125.29305363982868,0.013960330692270873
2.253,125.34165560423916,125.3128457054438,0.02880989879535889
2.254,125.33012641724292,125.33269068438955,-0.0025642671466243883
2.255,125.32553292701154,125.35241387120548,-0.026880944193948153
2.256,125.36920373782081,125.37202049625432,-0.002816758433510813
2.257,125.42038322655559,125.39168738365271,0.02869584290287719
2.258,125.42548387964814,125.41146164178025,0.014022237867891363
2.259,125.40933624926548,125.43118096918457,-0.021844719919087652
2.26,125.43297710826353,125.45074979480057,-0.017772686537043114
2.261,125.48958998880897,125.47030248525047,0.01928750355850184
2.262,125.51604701919084,125.4899740057956,0.026073013395233602
2.263,125.50066334772416,125.50966948288571,-0.009006135161556017
2.264,125.50324111634889,125.52922651191092,-0.0259853955620315
2.265,125.55286992159095,125.54869253630707,0.004177385283881563
2.266,125.59808519939915,125.56824411759739,0.029841081801762925
2.267,125.59492429208136,125.58788413335542,0.007040158725942547
2.268,125.58230176512942,125.6074373971472,-0.02513563201777913
2.269,125.61536396898707,125.6268505782052,-0.0114866092181245
2.27,125.67083197826905,125.64628418260894,0.024547795660112115
2.271,125.68689096568522,125.66583658280805,0.021054382877167654
2.272,125.66941574299348,125.68537523083016,-0.015959487836681774
2.273,125.68195556744149,125.70476453321935,-0.022808965777855406
2.274,125.73639415756905,125.72409917362181,0.0122949839472426
2.275,125.77240221078752,125.74354124852682,0.028860962260694123
2.276,125.76136534425613,125.76304061690267,-0.001675272646536996
2.277,125.75580022884192,125.78242181357295,-0.026621584731032044
2.278,125.79878282038739,125.8016864324862,-0.002903612098819508
2.279,125.84949791506288,125.82101090698836,0.02848700807452076
2.28,125.85370721573099,125.84044106470034,0.013266151030649098
2.281,125.83758814370024,125.85981335404179,-0.022225210341545676
2.282,125.86251189982629,125.87903757918511,-0.01652567935882132
2.283,125.9187351977593,125.89825342617239,0.020481771586915443
2.284,125.94220169299533,125.91758819031651,0.024613502678818122
2.285,125.92563612517806,125.93693601653786,-0.011299891359797698
2.286,125.93125539920504,125.95614178784805,-0.024886388643011514
2.287,125.98273322238198,125.97527036523633,0.007462857145654311
2.288,126.02397402285813,125.99449419521578,0.0294798276423478
2.289,126.0166380644872,126.01379291412235,0.0028451503648483367
2.29,126.00693870483028,126.03298931029856,-0.02605060546828497
2.291,126.0452117290291,126.05205756033966,-0.006845831310556605
2.292,126.09812504548597,126.07116875925242,0.02695628623355617
2.293,126.10674663378019,126.09039199554023,0.016354638239960195
2.294,126.08944243562235,126.10957414016791,-0.020131704545562457
2.295,126.10987897741755,126.12860712557178,-0.0187281481542243
2.296,126.16572169823566,126.14761705775844,0.018104640477218936
2.297,126.19263353753935,126.16674356008204,0.02588997745731092
2.298,126.17688718992275,126.185895264124,-0.009008074201247496
2.299,126.17949376454993,126.2049101219625,-0.02541635741256698
2.3,126.22928293612371,126.2238392330203,0.005443703103409803
2.301,126.2722522930873,126.24285759865796,0.029394694429342394
2.302,126.26632017451159,126.26195642127549,0.004363753236106049
2.303,126.25531239199569,126.28095908558586,-0.025646693590175573
2.304,126.29198454462455,126.2998312209298,-0.007846676305248934
2.305,126.34516427474937,126.31874166648906,0.026422608260304514
2.306,126.35455480733903,126.33776477711992,0.01679003021911285
2.307,126.3369878604871,126.3567497840322,-0.01976192354510431
2.308,126.35683390706062,126.37558641822137,-0.018752511160755603
2.309,126.41243010357766,126.39439963461942,0.018030468958244228
2.31,126.43893112271326,126.41332895795178,0.02560216476148014
2.311,126.4228603721686,126.43228188941683,-0.009421517248227929
2.312,126.42601740118538,126.4510976899428,-0.02508028875742241
2.313,126.47617433196402,126.46983152729202,0.006342804672001989
2.314,126.51783040967459,126.48865717818813,0.029173231486453233
2.315,126.51049577935994,126.50755868445376,0.002937094906187099
2.316,126.50053948408835,126.52635915879428,-0.02581967470592872
2.317,126.53898692015241,126.54503419557263,-0.006047275420215215
2.318,126.59087633337236,126.56375570157456,0.027120631797799888
2.319,126.59730240984739,126.58258599585295,0.014716413994435129
2.32,126.5801769716978,126.60136740921212,-0.021190437514320593
2.321,126.60332678558414,126.62000257033569,-0.0166757847515413
2.322,126.65883895148357,126.63862802208337,0.02021092940020708
2.323,126.68107541690304,126.65737080416324,0.023704612739805953
2.324,126.66369608191893,126.67612196460811,-0.012425882689186096
2.325,126.67105415266649,126.69473109560147,-0.023676942934983458
2.326,126.723321604994,126.71327474229898,0.010046862695020309
2.327,126.76036890940954,126.7319199101432,0.028448999266331043
2.328,126.74923369473431,126.75062510111357,-0.0013914063792554998
2.329,126.74316438891096,126.76921501716065,-0.026050628249691954
2.33,126.78633966952788,126.78769402457503,-0.001354355047155309
2.331,126.83465467038458,126.80623882195594,0.028415848428636536
2.332,126.83473237925551,126.82488112709257,0.009851252162945912
2.333,126.81973329136822,126.84345125304588,-0.023717961677661492
2.334,126.84989654050253,126.86188241920938,-0.011985878706852304
2.335,126.9042802441679,126.88033111705555,0.023949127112345536
2.336,126.91833258693154,126.89889544113198,0.019437145799557243
2.337,126.90004186358522,126.91743881549017,-0.01739695190495638
2.338,126.91563912948173,126.93583583425885,-0.020196704777120544
2.339,126.97027747175716,126.95419826484792,0.016079206909239474
2.34,126.99865798602143,126.97267359416101,0.02598439186041901
2.341,126.98281816410118,126.99117877705758,-0.008360612956408886
2.342,126.98463959647843,127.0095504582243,-0.024910861745865986
2.343,127.03408755915271,127.02783984015014,0.006247719002573149
2.344,127.07496366230492,127.04622048777442,0.028743174530504234
2.345,127.06652805307264,127.06467388190246,0.0018541711701800523
2.346,127.05731491747109,127.08302343911917,-0.02570852164808457
2.347,127.09727006272742,127.10125401378207,-0.003983951054649992
2.348,127.14715255843606,127.11953983495903,0.02761272347703425
2.349,127.14965321948465,127.1379279572116,0.011725262273046155
2.35,127.13346850006097,127.15625327316292,-0.022784773101946598
2.351,127.16124933247694,127.1744381602634,-0.013188827786464685
2.352,127.2156851051718,127.19263391715012,0.02305118802168238
2.353,127.23091256587011,127.21094527466515,0.019967291204963544
2.354,127.21241903614855,127.22923991207963,-0.016820875931088608
2.355,127.22713082899547,127.24738948261778,-0.02025865362230661
2.356,127.28142178828149,127.26550361300237,0.015918175279125535
2.357,127.30940382163703,127.28372999506387,0.025673826573168412
2.358,127.29317653459879,127.30198462712687,-0.008808092528084899
2.359,127.29560228439361,127.32010553858566,-0.024503254192055124
2.36,127.34543807687338,127.33814861164223,0.007289465231153258
2.361,127.38466153461313,127.35628571127084,0.028375823342287276
2.362,127.37462753116905,127.37448969311328,0.0001378380557781611
2.363,127.36691422091832,127.39258459463936,-0.02567037372104153
2.364,127.40884705509788,127.41056776436659,-0.0017207092687101522
2.365,127.45664171250134,127.42861519264672,0.028026519854620346
2.366,127.45569905847603,127.44675802364988,0.00894103482615094
2.367,127.44092482708241,127.46482581875131,-0.0239009916688957
2.368,127.47265345887816,127.48275946611241,-0.010106007234256253
2.369,127.52565294222778,127.50072027808105,0.02493266414673201
2.37,127.53548293384608,127.51879277559733,0.016690158248749754
2.371,127.51718711006859,127.53682930662472,-0.019642196556134195
2.372,127.53765270118498,127.55472202114736,-0.017069319962374152
2.373,127.59225620276756,127.57260192470571,0.01965427806185005
2.374,127.6133124731974,127.59059703741876,0.022715435778636106
2.375,127.59505662002692,127.60859598606406,-0.013539366037136347
2.376,127.60437838493343,127.62645394038401,-0.02207555545058426
2.377,127.6571550687499,127.64426033316056,0.012894735589341622
2.378,127.6887927761119,127.66217355777756,0.026619218334332118
2.379,127.67379972733053,127.68012741993273,-0.006327692602198454
2.38,127.67309228497435,127.6979541466722,-0.024861861697857535
2.381,127.72109215594233,127.7156951649777,0.00539699096462698
2.382,127.76179172299412,127.73352462200128,0.028267100992835026
2.383,127.75268874305269,127.75142562268242,0.0012631203702682114
2.384,127.74380915682752,127.76922209573415,-0.025412938906626437
2.385,127.7847648322479,127.78690575300337,-0.0021409207554654586
2.386,127.83240308230346,127.80465196168498,0.02775112061847551
2.387,127.83107494487527,127.82249281121064,0.008582133664631897
2.388,127.81634326977498,127.84025778357787,-0.02391451380289311
2.389,127.84876424207853,127.85789129816756,-0.009127056089027974
2.39,127.90089285649566,127.87555676951112,0.025336086984538042
2.391,127.908436259744,127.89333122145628,0.015105038287714478
2.392,127.89036631457945,127.91106171432462,-0.020695399745164877
2.393,127.91354025214453,127.92865104711763,-0.015110794973097086
2.394,127.96763962609066,127.94623977288592,0.021399853204741248
2.395,127.98440108170536,127.96394297775936,0.02045810394599812
2.396,127.96546673647663,127.98163482229802,-0.016168085821391287
2.397,127.97938886743722,127.99918442533823,-0.019795557901005623
2.398,128.0330772394006,128.01670132809534,0.016375911305260615
2.399,128.0587503667448,128.03432998533728,0.02442038140750924
2.4,128.0412035469993,128.05197835820053,-0.01077481120123025
2.401,128.04645840526774,128.06949111062147,-0.023032705353728034
2.402,128.09764560994637,128.08694152823503,0.010704081711338631
2.403,128.1314050366299,128.10449387254013,0.02691116408976768
2.404,128.11715030046145,128.1220937754649,-0.004943475003443609
2.405,128.11476735722212,128.13957106804105,-0.024803710818929403
2.406,128.16175250378282,128.15696031113401,0.004792192648807259
2.407,128.20240284791393,128.17443597426248,0.027966873651450896
2.408,128.19292695781434,128.19198262428262,0.0009443335317200763
2.409,128.18423145632454,128.20942454798174,-0.02519309165720074
2.41,128.2257478081263,128.22675755873104,-0.0010097506047372917
2.411,128.27187021261474,128.24415735124091,0.027712861373828446
2.412,128.26822005410256,128.26164647100023,0.006573583102323255
2.413,128.2546922515108,128.27905206042138,-0.024359808910588754
2.414,128.28990919986802,128.2963331650425,-0.006423965174491286
2.415,128.33999335570692,128.31365880453123,0.026334551175693832
2.416,128.34279193323601,128.3310867961529,0.01170513708311205
2.417,128.32594554317365,128.3484543110244,-0.022508767850752065
2.418,128.35443724979123,128.36568708374466,-0.011249833953428379
2.419,128.4069912740541,128.38294093738048,0.024050336673610673
2.42,128.4164813119845,128.40030498965044,0.01617632233407562
2.421,128.39776620374874,128.41763218258086,-0.01986597883211516
2.422,128.4194585007161,128.43481938980162,-0.015360889085513918
2.423,128.47309306709943,128.4520042158588,0.021088851240619988
2.424,128.48919745385692,128.46930232374228,0.01989513011463373
2.425,128.46992853951343,128.4865866856557,-0.016658146142276564
2.426,128.48503323031335,128.50373030328737,-0.018697072974021012
2.427,128.53851996133398,128.5208490204894,0.01767094084456744
2.428,128.56091026336023,128.5380799363447,0.022830327015526564
2.429,128.54222149151335,128.5553188912607,-0.013097399747351801
2.43,128.5511668134383,128.57242015737856,-0.02125334394025913
2.431,128.60347298629807,128.58947565987233,0.01399732642573781
2.432,128.6316388211641,128.60663881919743,0.02500000196667429
2.433,128.61445890881714,128.62382989414212,-0.00937098532497771
2.434,128.61782210482073,128.64088941513006,-0.023067310309329514
2.435,128.6681251181701,128.65788443736426,0.010240680805850388
2.436,128.7014385974286,128.67497985791644,0.02645873951215094
2.437,128.68648497659441,128.69212080019798,-0.005635823603569179
2.438,128.68493111954226,128.7091386558588,-0.02420753631653838
2.439,128.7326172642104,128.7260756693019,0.0065415949084979275
2.44,128.77038980967635,128.74310383305198,0.027285976624369823
2.441,128.75817630140753,128.7601926856503,-0.002016384242779168
2.442,128.75240650993175,128.7771685488238,-0.02476203889204953
2.443,128.79705818697255,128.79404970485345,0.0030084821190996536
2.444,128.83858726875832,128.81101144501636,0.02757582374195522
2.445,128.8294411095412,128.8280465878264,0.0013945217147863787
2.446,128.82015086213352,128.8449798281037,-0.0248289659701868
2.447,128.86152608909492,128.86180692482935,-0.00028083573442927445
2.448,128.90613189024768,128.8787033221851,0.02742856806258942
2.449,128.90021663532465,128.89568348804048,0.004533147284178085
2.45,128.88806426796532,128.91257327796782,-0.024509010002503828
2.451,128.9260721145565,128.92934776227006,-0.003275647713564922
2.452,128.97312400959194,128.94618005362446,0.026943955967482225
2.453,128.97046496212312,128.96310432040133,0.007360641721788852
2.454,128.95604983312973,128.9799497156881,-0.023899882558367835
2.455,128.9907247590508,128.99667269327213,-0.005947934221325113
2.456,129.0396587132714,129.01344219411197,0.02621651915941925
2.457,129.04016881206852,129.03030996218078,0.009858849887734777
2.458,129.024017786676,129.04710997323969,-0.023092186563673067
2.459,129.0554940841893,129.06378224035538,-0.008288156166088356
2.46,129.1058227164847,129.08049028620857,0.025332430276137075
2.461,129.10932691607115,129.09730124793188,0.012025668139273193
2.462,129.09188770335447,129.11405488963084,-0.022167186276362827
2.463,129.1203764084589,129.1306769653006,-0.01030055684171316
2.464,129.17169255803952,129.14732486648697,0.02436769155255547
2.465,129.1779495080526,129.16407897026585,0.013870537786743853
2.466,129.15958982188803,129.1807853015847,-0.021195479696672237
2.467,129.18535856615358,129.1973574685695,-0.011998902415911061
2.468,129.2373339196071,129.21394647547106,0.02338744413603422
2.469,129.2460546208044,129.23064388049278,0.015410740311608606
2.47,129.2270652604013,129.2473020234067,-0.020236763005385683
2.471,129.25042132155312,129.2638243630174,-0.013403041464272292
2.472,129.30280171228327,129.28035565609886,0.02244605618440687
2.473,129.3136646081505,129.2969967067635,0.016667901386995254
2.474,129.29426577348158,129.31360586697213,-0.01934009349054122
2.475,129.31554287367604,129.33007830185224,-0.014535428176202458
2.476,129.36814052404466,129.3465529754098,0.021587548634869336
2.477,129.38080310458824,129.3631381523919,0.017664952196327022
2.478,129.36115284562425,129.37969761126593,-0.018544765641678396
2.479,129.38070069102716,129.3961199315259,-0.015419240498744102
2.48,129.43338564148004,129.41253900050089,0.020846640979158337
2.481,129.44749335073766,129.42906890148456,0.018424449253103603
2.482,129.427696988204,129.44557802497346,-0.01788103676946662
2.483,129.44587426660246,129.4619499286691,-0.01607566206664046
2.484,129.498563914909,129.47831433394347,0.020249580965526093
2.485,129.5137559213664,129.4947896363641,0.018966285002306904
2.486,129.4938764998655,129.51124785540867,-0.017371355543161826
2.487,129.51104602915015,129.52756896715402,-0.016522938003873833
2.488,129.56369472031105,129.54387958610508,0.019815134205970253
2.489,129.57960754623377,129.56030102498028,0.01930652125349752
2.49,129.55967674464011,129.57670782515095,-0.017031080510832908
2.491,129.5762027578968,129.59297772337425,-0.016774965477452497
2.492,129.6287908257196,129.60923538686174,0.01955543885785005
2.493,129.6450604028143,129.62560373310356,0.019456669710734786
2.494,129.62508929640717,129.64195864028522,-0.016869343878056497
2.495,129.64133613705533,129.65817688197703,-0.016840744921694295
2.496,129.69385898541196,129.67438239424237,0.01947659116959244
2.497,129.71012148510982,129.69069843625167,0.019423048858158154
2.498,129.6901115223875,129.70700099574367,-0.016889473356172857
2.499,129.7064432023115,129.72316712812204,-0.016723925810538276
2.5,129.75890035462774,129.73932127581702,0.01957907881072174
2.501,129.7747923559116,129.75558578955042,0.019206566361162913
2.502,129.75474641681234,129.77183554429095,-0.01708912747861291
2.503,129.77152645929823,129.7879491276568,-0.016422668358558212
2.504,129.82391058324035,129.80405270666094,0.019857876579408185
2.505,129.83906906449528,129.82026644867088,0.018802615824398572
2.506,129.81900238970343,129.8364629249255,-0.017460535222085127
2.507,129.83659368949608,129.85252354924756,-0.015929859751480535
2.508,129.88887963056555,129.86857737774065,0.020302252824905054
2.509,129.90294284342608,129.8847410600821,0.018201783343982925
2.51,129.88289383241872,129.9008837521057,-0.017989919686982603
2.511,129.90165749174528,129.91689106308672,-0.01523357134144021
2.512,129.95379153198922,129.93289600293622,0.020895529053007067
2.513,129.96640033412712,129.94901027694115,0.017390057185963315
2.514,129.9464413481324,129.96509863093422,-0.01865728280182566
2.515,129.96673434704314,129.9810523455833,-0.014317998540150256
2.516,130.01862339514366,129.99700930743197,0.02161408771169704
2.517,130.02942456232802,130.01307473387556,0.016349828452462134
2.518,130.00967271045056,130.02910813675348,-0.019435426302919723
2.519,130.03184373653724,130.04500807260652,-0.01316433606928058
2.52,130.08334499676488,130.06091803149312,0.022426965271762356
2.521,130.09199667350362,130.07693506229975,0.015061611203861958
2.522,130.07262348868173,130.09291283501898,-0.020289346337250436
2.523,130.09700657527515,130.10875892944827,-0.011752354173125923
2.524,130.14791786201783,130.1246229206524,0.023294941365435307
2.525,130.1540970756453,130.14059186474023,0.013505210905066178
2.526,130.13533806422367,130.15651326389136,-0.021175199667681
2.527,130.16224297561945,130.17230561195584,-0.010062636336385822
2.528,130.21229437047054,130.18812473273414,0.024169637736406457
2.529,130.21570811656426,130.20404573020252,0.011662386361734889
2.53,130.1978700769905,130.21990995427268,-0.022039877282168163
2.531,130.22757013578095,130.23564883318133,-0.008078697400378587
2.532,130.2764172615781,130.25142422953178,0.02499303204632497
2.533,130.27681650954932,130.26729722079213,0.00951928875718977
2.534,130.26028308033435,130.28310343266398,-0.022820352329631532
2.535,130.29299938135432,130.298789342095,-0.005789960740685274
2.536,130.34021944776663,130.3145221883182,0.02569725944843526
2.537,130.33741658196436,130.33034688244226,0.007069699522105566
2.538,130.32265016118814,130.34609423433906,-0.02344407315092667
2.539,130.35853233236847,130.36172792320212,-0.003195590833655615
2.54,130.40362446543827,130.3774193817156,0.026205083722658173
2.541,130.39751389998588,130.39319522237156,0.004318677614321587
2.542,130.38505332635015,130.40888289292823,-0.02382956657808677
2.543,130.42415748038513,130.42446538415965,-0.0003079037745123969
2.544,130.46654779691207,130.4401165642802,0.026431232631864532
2.545,130.45712951788866,130.45584271163938,0.0012868062492827903
2.546,130.44758148231935,130.4714699665625,-0.023888484243144603
2.547,130.48984591534693,130.48700258383477,0.002843331512167424
2.548,130.52889929206884,130.50261447466158,0.026284817407258743
2.549,130.51630371397763,130.51828978358105,-0.0019860696034186276
2.55,130.5103274370984,130.53385603469155,-0.023528597593156064
2.551,130.5555472563436,130.5493404025357,0.0062068538078960955
2.552,130.59058709846505,130.5649137997217,0.025673298743356554
2.553,130.57510026199895,130.58053681910494,-0.005436557105980455
2.554,130.57338333029654,130.59604170673043,-0.022658376433895455
2.555,130.62118617700176,130.61147974569653,0.009706431305232854
2.556,130.65152302627823,130.62701517001696,0.02450785626126617
2.557,130.6336096315941,130.64258416342076,-0.00897453182665231
2.558,130.63683426706376,130.65802764898126,-0.021193381917498755
2.559,130.68665910569018,130.6734215470362,0.013237558653969472
2.56,130.7116295845672,130.68891915100747,0.022710433559723242
2.561,130.69195114028284,130.7044321392242,-0.012480998941356347
2.562,130.7007504379708,130.71981460178654,-0.019064163815727397
2.563,130.75183339434128,130.73516675701336,0.016666637327915623
2.564,130.77084882094087,130.7506262279919,0.020222592948982765
2.565,130.7502732016183,130.76608105926303,-0.015807857644716705
2.566,130.7651776273184,130.7814033890581,-0.01622576173971879
2.567,130.81654811153373,130.79671631859958,0.0198317929341556
2.568,130.82915237251882,130.81213678836926,0.01701558414956139
2.569,130.80875099272913,130.82753124518405,-0.01878025245491699
2.57,130.83012653226461,130.84279492653397,-0.012668394269354621
2.571,130.88061784010645,130.85807114430054,0.022546695805914396
2.572,130.8865524591921,130.87345112159446,0.013101337597646534
2.573,130.8675806412852,130.8887830646305,-0.021202423345300758
2.574,130.89556198425188,130.90399023841414,-0.008428254162254234
2.575,130.94384072051832,130.91923208750518,0.024608633013144754
2.576,130.94311263924095,130.9345694015081,0.008543237732851594
2.577,130.92696943587285,130.94983694260029,-0.02286750672743665
2.578,130.961392019863,130.96499043334327,-0.0035984134802617973
2.579,131.00601027006698,130.980199903523,0.02581036654399327
2.58,130.9989576251562,130.99549171764923,0.003465907506978283
2.581,130.98712142995956,131.01069343206723,-0.023572002107670187
2.582,131.0274602971236,131.0257967240848,0.0016635730387974945
2.583,131.06693218693965,131.04097522400616,0.025956962933491923
2.584,131.05427922696921,131.05621807944425,-0.0019388524750354463
2.585,131.04821850300462,131.0713532227792,-0.02313471977458903
2.586,131.0935412900524,131.086410364552,0.007130925500405283
2.587,131.12644524998933,131.10155850469408,0.024886745295248147
2.588,131.10933857922302,131.11674845638993,-0.007409877166907108
2.589,131.11039758030535,131.13181719777558,-0.02141961747022947
2.59,131.15934242724782,131.14683263782462,0.012509789423205575
2.591,131.1844456705566,131.16195001803055,0.022495652526060894
2.592,131.1644598886211,131.17708283856032,-0.012622949939213868
2.593,131.17372511319306,131.1920864540617,-0.018361340868636944
2.594,131.22451335466897,131.20706478087746,0.01744857379151199
2.595,131.24091295854734,131.22214981270164,0.018763145845696272
2.596,131.22001690418998,131.2372212821131,-0.017204377923121683
2.597,131.23817177940398,131.25216230274896,-0.013990523344972416
2.598,131.28866580733288,131.2671079119641,0.021557895368772506
2.599,131.29593451313062,131.28215771529753,0.013776797833088494
2.6,131.27640771545563,131.2971639904652,-0.020756275009574665
2.601,131.30358970834607,131.31204625781805,-0.008456549471986818
2.602,131.35140317053757,131.3269629505585,0.024440219979055655
2.603,131.34972479306552,131.34197336234516,0.007751430720361441
2.604,131.33401954650725,131.35691140209732,-0.022891855590074783
2.605,131.3696975639385,131.37173999489053,-0.002042430952030827
2.606,131.41236115992302,131.38663052884257,0.025730631080449484
2.607,131.40263530800073,131.40159623994663,0.0010390680540979247
2.608,131.39318411333048,131.41646425419825,-0.02328014086776875
2.609,131.43607734163095,131.43124527279005,0.0048320688408978185
2.61,131.47125625332532,131.4461109298817,0.025145323443609868
2.611,131.45514975808481,131.4610257976155,-0.00587603953067628
2.612,131.4541260840365,131.47582366870992,-0.021697584673432857
2.613,131.5021879416062,131.49056383771386,0.011624103892330595
2.614,131.52793832992964,131.50540404490943,0.02253428502021393
2.615,131.50786055083725,131.5202615605045,-0.012401009667257767
2.616,131.51691079593036,131.53499117649963,-0.018080380569273302
2.617,131.56739937834803,131.54969728318613,0.01770209516189425
2.618,131.58244074418903,131.56450936786445,0.01793137632458297
2.619,131.56142369639855,131.57930328704862,-0.017879590650068167
2.62,131.58139845768991,131.59396870023187,-0.012570242541954713
2.621,131.6310488487303,131.60864688967806,0.022401959052245957
2.622,131.63501985278887,131.62342602510162,0.011593827687249814
2.623,131.6164918537079,131.6381511112289,-0.02165925752098019
2.624,131.64721409102938,131.652758470437,-0.0055443794076097674
2.625,131.69251788793895,131.667413467519,0.025104420419950202
2.626,131.6861729821444,131.682152886888,0.004020095256407785
2.627,131.67362874562917,131.69680569765856,-0.023176952029388076
2.628,131.7137433022185,131.71136288864707,0.002380413571415829
2.629,131.7513240802748,131.7259972350105,0.025326845264288522
2.63,131.73662591078826,131.74068875350522,-0.004062842716962223
2.631,131.73321356704602,131.755268356861,-0.02205478981497322
2.632,131.7801638364895,131.76978432116525,0.010379515324245858
2.633,131.80721748134076,131.78439774315848,0.022819738182278115
2.634,131.78728193743513,131.79903257286517,-0.011750635430047396
2.635,131.79534785018038,131.81354107366153,-0.01819322348114838
2.636,131.84551713197393,131.82802483316357,0.0174922988103674
2.637,131.86026595678786,131.8426138841573,0.017652072630568227
2.638,131.83912890109892,131.8571837128771,-0.018054811778171143
2.639,131.85978222665156,131.8716264465595,-0.011844219907942488
2.64,131.9088214968368,131.88608591957632,0.022735577260476703
2.641,131.9109114390692,131.90064401084265,0.010267428226541142
2.642,131.8931081069119,131.9151422369814,-0.022034130069499724
2.643,131.92588261632866,131.92952751127598,-0.0036448949473140146
2.644,131.96921800217865,131.94396826581567,0.025249736362980002
2.645,131.95997672308278,131.95848618943927,0.0014905336435049321
2.646,131.94995776407185,131.9729091341413,-0.022951370069449695
2.647,131.99265365643444,131.9872474470325,0.005406209401940032
2.648,132.02613189861066,132.00167156732462,0.024460331286036308
2.649,132.00860855188282,132.01613852451325,-0.007529972630436532
2.65,132.01005321225423,132.0304864036516,-0.020433191397358996
2.651,132.0588323398319,132.04478914267364,0.014043197158258636
2.652,132.07942336634088,132.0591944840069,0.020228882333981346
2.653,132.05814704813474,132.0735995833879,-0.015452535253160704
2.654,132.07327422171468,132.0878770291251,-0.014602807410426522
2.655,132.12305363812033,132.10215478731783,0.020898850802495872
2.656,132.12949330195798,132.1165348085749,0.012958493383081304
2.657,132.10992817239884,132.1308688546338,-0.020940682234964925
2.658,132.13893411049577,132.14508474075194,-0.006150630256172462
2.659,132.18407442627225,132.15934545976384,0.024728966508405392
2.66,132.17731072766531,132.17368979276952,0.003620934895792516
2.661,132.1650407414313,132.18794708834454,-0.022906346913231346
2.662,132.20580363211278,132.20211354169066,0.003690090422111325
2.663,132.24102603289128,132.21636082660757,0.02466520628371427
2.664,132.2243331574385,132.2306566756307,-0.006323518192203892
2.665,132.2240767932716,132.2448365028115,-0.02075970953990236
2.666,132.27224901713956,132.25896713017357,0.013281886965984313
2.667,132.29364685476202,132.2731991095718,0.020447745190210753
2.668,132.27230853651074,132.28743333502175,-0.01512479851101034
2.669,132.2869298086051,132.30154071862708,-0.014610910021986001
2.67,132.33648693992757,132.3156482230583,0.020838716869263862
2.671,132.34243877238686,132.3298573037431,0.012581468643759308
2.672,132.32297166909123,132.34401892563122,-0.021047256539986847
2.673,132.35269828636103,132.35806434869065,-0.0053660623296138965
2.674,132.39692638428113,132.37215795275532,0.024768431525814094
2.675,132.38869034371527,132.38633171530674,0.0023586284085297393
2.676,132.37767798246813,132.40041439870146,-0.022736416233328782
2.677,132.4197461293157,132.41441232456847,0.005333804747237991
2.678,132.45254048033033,132.4284955249876,0.0240449553427311
2.679,132.43432664461594,132.44261878698325,-0.008292142367309907
2.68,132.4370468416046,132.456622707626,-0.01957586602139827
2.681,132.48594457238684,132.4705889664492,0.015355605937628525
2.682,132.50318523176716,132.48465820633405,0.018527025433115796
2.683,132.48157908484674,132.49871600818105,-0.01713692333430572
2.684,132.50070527878498,132.51264856490144,-0.01194328611646256
2.685,132.5490811632762,132.52659703408105,0.022484129195163405
2.686,132.5497701624096,132.54064180552442,0.009128356885184985
2.687,132.53251387854226,132.55462282089982,-0.022108942357562
2.688,132.5672225013157,132.5684977579361,-0.0012752566203744209
2.689,132.60737143833984,132.58243700642694,0.02493443191289657
2.69,132.59420228608565,132.5964415809512,-0.002239294865546526
2.691,132.58850836805746,132.61034115786714,-0.021832789809678843
2.692,132.63429923377163,132.62417599594633,0.010123237825297338
2.693,132.65996166680523,132.6381067532238,0.021854913581421442
2.694,132.63906132530636,132.6520534747075,-0.012992149401128472
2.695,132.64980443434393,132.66587549264187,-0.01607105829793909
2.696,132.69922035681893,132.6796876315889,0.019532725230021697
2.697,132.7072827153071,132.69360189120664,0.013680824100447353
2.698,132.6870349961047,132.70747539863973,-0.02044040253502999
2.699,132.71528145077707,132.7212321793662,-0.005950728589141363
2.7,132.7595058367772,132.73503448127508,0.0244713555021292
2.701,132.75112076421004,132.74891675753068,0.0022040066793636015
2.702,132.7402186329561,132.7627082179477,-0.022489584991603806
2.703,132.78256448224886,132.77641815012998,0.006146332118873943
2.704,132.81361588929974,132.79021514932066,0.02340073997908121
2.705,132.79431863152772,132.80404592785703,-0.00972729632931646
2.706,132.79945505360863,132.81775606822063,-0.01830101461200684
2.707,132.84851167818948,132.8314392011793,0.017072477010174225
2.708,132.86151280968798,132.84522515237506,0.01628765731291537
2.709,132.84011661868783,132.8589859159858,-0.018869297297982257
2.71,132.86392350550744,132.87262576299725,-0.008702257489801468
2.711,132.9100144902828,132.8862983352076,0.02371615507519209
