timestamp,tire_F(t),suspension_travel(t),seat_a(t)
4.5,-4431.1045979824285,0.8194392867032514,0.10550399423533653
4.51,-4440.625351368435,0.8193746670235768,0.11915016999505307
4.52,-4424.44824349244,0.8193057476204874,0.13134559804790533
4.53,-4411.388978737515,0.8192534766831707,0.1366295831953683
4.54,-4414.071053629468,0.8192082158522004,0.14172656924249055
4.55,-4366.27035915625,0.8191758376276839,0.1383107286534198
4.56,-4408.51199906459,0.8191694904871539,0.130507434738765
4.57,-4456.294263978009,0.8191240380495016,0.13917794169054787
4.58,-4457.865327631242,0.819046421661373,0.15183086212582755
4.59,-4436.798237628986,0.8189679927012643,0.1621335012177421
4.6,-4378.921499257576,0.8189185842363715,0.1590250328794961
4.61,-4334.977593307144,0.818919847687154,0.14114993252643443
4.62,-4306.451783645089,0.8189611660674874,0.11529145053266916
4.63,-4305.592220863502,0.8190253468754745,0.08666317851559029
4.64,-4332.673911993504,0.8190844755006288,0.06090498685499028
4.65,-4319.86479875707,0.8191259223603202,0.03658175467246375
4.66,-4317.791892555856,0.8191770920940196,0.008034968777474205
4.67,-4327.8833104497535,0.8192234096497824,-0.018795938944920938
4.68,-4309.786620985988,0.8192701579639269,-0.04630446008518068
4.69,-4350.977461890464,0.8193170247782002,-0.07124460621398043
4.7,-4356.58725457969,0.8193351452041955,-0.08535087496085604
4.71,-4347.966873167423,0.8193471101592703,-0.0962143408270246
4.72,-4285.578603146347,0.8193778685336984,-0.11304118618317413
4.73,-4303.861057072832,0.819450837703701,-0.13913240120680825
4.74,-4343.617160492176,0.8195002445989261,-0.14884074143658382
4.75,-4340.585571722297,0.8195260969968525,-0.1538577156385562
4.76,-4382.790587228766,0.8195398137494869,-0.15051659886041194
4.77,-4399.825880746433,0.8195212932488984,-0.13621759955921675
4.78,-4393.954163693509,0.8194891510240424,-0.11986790957761854
4.79,-4379.5984862220375,0.8194649032473148,-0.10597480722158063
4.8,-4381.611794045134,0.8194488339491113,-0.09144247496483521
4.81,-4364.223696281567,0.8194377219309931,-0.07807961607428145
4.82,-4365.239469086647,0.8194365054815983,-0.06601104399746684
4.83,-4318.288180760175,0.8194455980960383,-0.05767204306848536
4.84,-4335.105324912513,0.8194869910548968,-0.05773426974641893
4.85,-4402.135763628736,0.8195001349470464,-0.047844861490129155
4.86,-4368.605296115405,0.8194732082509534,-0.03036073739430852
4.87,-4320.295006667876,0.8194783140258038,-0.02314711842989823
4.88,-4343.481841610575,0.8195122036990237,-0.02294318425479863
4.89,-4370.850186224952,0.8195271049316958,-0.018079490673233067
4.9,-4413.419888560079,0.8195133930588977,-0.006178243065380684
4.91,-4414.347661320067,0.8194663823746886,0.014093262774607259
4.92,-4395.62334112294,0.8194236181751682,0.0321603371385
4.93,-4375.892499119007,0.8193944445473272,0.046181826585514806
4.94,-4337.176755014812,0.8193925332677499,0.050226091413189046
4.95,-4337.005388610768,0.8194141093484213,0.04762573756120787
4.96,-4276.649368941727,0.8194528605936781,0.03730756483569356
4.97,-4294.509628507609,0.8195301218919919,0.016155118841404224
4.98,-4338.599818597321,0.8195865383108679,4.287243853961324e-5
4.99,-4391.1171769239445,0.8196016485247594,-0.006073028655062747
5.0,-4409.464037360109,0.8195711539826253,-7.282790685773459e-6
5.01,-4405.114029443243,0.8195293869314376,0.00882692145116266
5.02,-4407.840289420118,0.8194860319142299,0.019314548434001228
5.03,-4375.603223883033,0.819451006947979,0.027222826263797135
5.04,-4380.252877615364,0.8194371951379529,0.029972547198682756
5.05,-4394.743502695154,0.8194193598416023,0.03434716858677878
5.06,-4392.496885776786,0.8193915099596238,0.04107845569178039
5.07,-4391.641708792339,0.8193673028865444,0.046265810229440756
5.08,-4407.6149942715065,0.8193375276162388,0.053750504082260404
5.09,-4341.574279772591,0.8193115197703882,0.057647620737319966
5.1,-4303.804192124588,0.8193407779855503,0.04516359427241052
5.11,-4317.540284401163,0.8193940766744996,0.027979384388940313
5.12,-4306.770071324969,0.8194421329719371,0.010587938315256906
5.13,-4303.527313183078,0.8194981638859952,-0.010309843092894273
5.14,-4320.837459930866,0.8195503943591239,-0.030338013607795724
5.15,-4313.130869552192,0.8195936021978667,-0.04861668404036929
5.16,-4359.837747409376,0.8196305710351547,-0.06361156146060883
5.17,-4364.95073914796,0.8196316423929394,-0.06707398782175839
5.18,-4385.376254444499,0.8196278821312897,-0.06896145131959201
5.19,-4443.58574987394,0.8195912511528133,-0.05755793558719612
5.2,-4404.335262384676,0.8195251633585128,-0.04003910620263393
5.21,-4367.163031792316,0.8194898182054554,-0.029530383148795636
5.22,-4337.502779886365,0.8194914550898127,-0.027736276520785925
5.23,-4378.024628956598,0.8195058038678052,-0.02761948467256919
5.24,-4364.029406785675,0.8194957956403578,-0.021262453391828254
5.25,-4362.289186809411,0.8194970980036786,-0.01865453064834431
5.26,-4388.131024667353,0.8194915104297992,-0.013108022327122626
5.27,-4384.1001789080065,0.819471052626766,-0.004136121926573348
5.28,-4383.449678808702,0.8194519350637833,0.004417135942442959
5.29,-4416.084324593191,0.8194290347333515,0.014498844172815476
5.3,-4469.317716714561,0.8193708832500783,0.035538998339332765
5.31,-4467.50267085182,0.8192756422974522,0.06745932629589978
5.32,-4417.756040923617,0.8191893809952904,0.09521769437804627
5.33,-4363.394447198356,0.8191519121158403,0.10494022542948377
5.34,-4353.649493151717,0.8191566498285829,0.10304483406453642
5.35,-4367.716146560206,0.8191701457170651,0.09934628401485004
5.36,-4401.875929692504,0.819165595884125,0.1010449832929737
5.37,-4371.30966274507,0.819142542486517,0.10374167290405012
5.38,-4325.832315224961,0.8191500345312692,0.09343029867663025
5.39,-4333.107143714419,0.8191889373256135,0.07687314765674766
5.4,-4330.506638873871,0.8192219041392367,0.062388097013242334
5.41,-4256.291069799358,0.8192741546527382,0.038831622627513225
5.42,-4257.155160319005,0.819376465415385,0.0023785972456153103
5.43,-4234.9983388518895,0.8194824559620308,-0.03768684524891531
5.44,-4241.957111107833,0.8196067306406029,-0.08740012868273841
5.45,-4297.330415354575,0.8197070788770096,-0.12635275146211028
5.46,-4274.083213193518,0.8197760441878383,-0.15626421586683062
5.47,-4289.196827540088,0.8198513924280415,-0.1852901754480475
5.48,-4297.768641828804,0.8199157513841476,-0.2060938507039623
5.49,-4354.827015372513,0.8199606397111024,-0.2141302107146828
5.5,-4396.015849609707,0.8199552632133894,-0.20090739061258014
5.51,-4425.828045215293,0.8199134659727508,-0.17939902721938097
5.52,-4446.90415669727,0.8198440184335843,-0.15005931155761232
5.53,-4479.031924903734,0.8197543208839079,-0.11591777964955555
5.54,-4503.356478400893,0.8196351898109061,-0.07466077278661487
5.55,-4481.573021937064,0.8195049914822309,-0.031181133095465916
5.56,-4465.092007089574,0.8193944614484421,0.015194250978028852
5.57,-4469.712900465522,0.8192969578674536,0.06294938138571335
5.58,-4425.745164519988,0.8192060163562709,0.10854422745743288
5.59,-4359.303876864414,0.819163734958497,0.1307674012686827
5.6,-4352.507914497895,0.8191704484665617,0.13657834646242198
5.61,-4354.468065934057,0.8191856506985448,0.13921031919412977
5.62,-4345.767507712686,0.8192009239864764,0.13797654223710462
5.63,-4345.4576843896175,0.8192242442980607,0.13068514512596227
5.64,-4386.122690164732,0.8192373800792029,0.12784476057166216
5.65,-4382.696040372064,0.8192230210570911,0.1290128416162588
5.66,-4345.052201722781,0.8192155832902621,0.12222548988791762
5.67,-4288.972736479835,0.8192476969958234,0.10099312545128404
5.68,-4293.570389891411,0.819317689954424,0.07375609683737708
5.69,-4243.157202562495,0.819395636624905,0.04369739128899255
5.7,-4247.613099078434,0.8195122564380362,0.0010594062267936502
5.71,-4318.276685238381,0.8196055680537662,-0.03695770467256239
5.72,-4342.238438571143,0.8196495986156728,-0.06288705476702414
5.73,-4435.757610061343,0.8196498053112027,-0.07195593332052491
5.74,-4452.631030263311,0.8195795598921641,-0.05964909428734586
5.75,-4436.821511658669,0.8194987778660312,-0.044763999654452394
5.76,-4444.925435614511,0.819426868558892,-0.028540619491695906
5.77,-4461.324557329538,0.8193477599745156,-0.007330396997408191
5.78,-4448.8592823465915,0.8192611575813691,0.017873041379956097
5.79,-4445.303074705451,0.8191853605635325,0.04195531561380221
5.8,-4437.511216634606,0.8191141637343817,0.06621824206782775
5.81,-4392.821254281894,0.8190587110802959,0.08450259058387814
5.82,-4313.868714868752,0.819051659698272,0.08503485075087648
5.83,-4263.1656213786155,0.8191134583388727,0.06580699077601745
5.84,-4260.613291793667,0.8192143949755277,0.038584817229900634
5.85,-4306.645745052697,0.8193101558724286,0.011285102037222335
5.86,-4333.565327027829,0.8193641450755702,-0.007348428089449044
5.87,-4313.11105010544,0.8194027145026908,-0.02395720813443442
5.88,-4315.492127152392,0.8194509818145773,-0.04315023892135817
5.89,-4336.300543696914,0.8194955655551823,-0.06053739698020119
5.9,-4387.898583723737,0.819512708837032,-0.06761874570962619
5.91,-4416.965442217086,0.8194881713475646,-0.06192103085506915
5.92,-4427.557026420258,0.819436025855788,-0.047962060815442936
5.93,-4380.251435804392,0.81938820429639,-0.03528851510466022
5.94,-4428.404125067751,0.8193644582275714,-0.02591614248041007
5.95,-4470.408188980096,0.8192982466908193,-0.0027681037856761275
5.96,-4469.03504735543,0.8192052291442139,0.028081748974544022
5.97,-4432.793819552847,0.8191150749656656,0.05971668058402315
5.98,-4372.327362398318,0.8190693109307342,0.07628110011088059
5.99,-4375.042731956019,0.8190625463841277,0.0827725739735115
6.0,-4291.928640864644,0.8190757227192822,0.0794588791260253
6.01,-4254.552177736806,0.8191571710063565,0.05583004510600631
6.02,-4296.553360598632,0.819256316071299,0.03052729905091572
6.03,-4302.40640890592,0.8193258895274544,0.009418633782138386
6.04,-4307.793467384561,0.81938927918134,-0.01258261264211266
6.05,-4357.613691591095,0.8194348244730383,-0.029425774373121764
6.06,-4364.428079065616,0.819443528307704,-0.036213575982007265
6.07,-4363.616412292245,0.8194453147369766,-0.040866506651504625
6.08,-4361.82723201673,0.8194467674447927,-0.04418260276168553
6.09,-4366.691271655947,0.8194488748140266,-0.04650260884543703
6.1,-4365.302936499915,0.8194476855820977,-0.046835387897300504
6.11,-4374.664851241184,0.8194456247697226,-0.04586121850073634
6.12,-4348.3976630608595,0.8194404103864219,-0.04359176904063891
6.13,-4321.6997852518425,0.8194620355236037,-0.04897204147747326
6.14,-4342.962401728379,0.8194957230558951,-0.05572428496427051
6.15,-4350.162999550932,0.8195164990257915,-0.058743224847825105
6.16,-4365.456564529298,0.819525757202918,-0.05796746066381123
6.17,-4369.484185245879,0.8195254518999193,-0.05457735560770705
6.18,-4401.266353544184,0.8195121429314076,-0.04619946830081479
6.19,-4370.079536074004,0.8194841548547925,-0.03460154766218201
6.2,-4361.015240350791,0.8194784735725548,-0.028664025200223858
6.21,-4331.178182415487,0.8194853803230425,-0.02588837301022219
6.22,-4348.184173361781,0.8195141383378605,-0.029173920770208875
6.23,-4389.962883687633,0.8195180909490057,-0.024546266116196116
6.24,-4366.290945936676,0.81950173268146,-0.016266567696582492
6.25,-4391.402130978989,0.8194924320603058,-0.009302170926999528
6.26,-4393.937776594791,0.8194663154094617,0.002305928852327573
6.27,-4386.897324704653,0.8194396984651815,0.013535345766596645
6.28,-4374.02470846059,0.8194196687161985,0.022734669126638588
6.29,-4349.514057059929,0.8194152470924023,0.026674420062624903
6.3,-4364.782738833359,0.819426379204956,0.026159561245246248
6.31,-4380.4192271015445,0.8194222641451206,0.029604900562238374
6.32,-4366.155600098234,0.8194131606479838,0.03262161279424542
6.33,-4404.275119872444,0.8194030434195686,0.036476549539984644
6.34,-4387.4045424629985,0.8193704005932099,0.04561133301474266
6.35,-4376.116059935574,0.8193529325744932,0.04913481516940692
6.36,-4399.8266115910865,0.8193374106155222,0.05319531557237269
6.37,-4389.947607207434,0.8193076670403115,0.060281429854201936
6.38,-4323.163427546798,0.8192984888749328,0.0586499608790272
6.39,-4337.779047520326,0.8193367430681501,0.04480447014612802
6.4,-4399.2530933920425,0.8193499582738902,0.039948333122760006
6.41,-4380.152918939768,0.8193272794694313,0.042050964408736034
6.42,-4363.377125769033,0.8193162846464542,0.040223387223124976
6.43,-4358.716617045144,0.8193218061516687,0.03404010430170388
6.44,-4419.097133833896,0.8193173563823188,0.03223714969079765
6.45,-4442.021857854185,0.8192674144328378,0.043078000339164646
6.46,-4447.689760868477,0.8191969563731981,0.059860735938436466
6.47,-4368.683387044621,0.8191366403496002,0.07211257639065329
6.48,-4299.606293439589,0.8191495768827628,0.061610362706147725
6.49,-4278.7342579154165,0.8192147023806436,0.04024713564511254
6.5,-4256.134963555967,0.8193062093857252,0.010657258864091546
6.51,-4303.035245207479,0.8194019642859534,-0.02114450977863006
6.52,-4320.982523924739,0.8194601011486532,-0.04392307175779896
6.53,-4302.789473467133,0.8195070247244676,-0.06489431502820746
6.54,-4294.90298131111,0.8195652246205489,-0.08872712800982943
6.55,-4280.752640778297,0.8196318890719908,-0.11430209561240759
6.56,-4312.087272212022,0.8197033595632877,-0.13833157948921554
6.57,-4355.0030323129395,0.8197401725171464,-0.14554414308521663
6.58,-4355.970504138351,0.8197488157757716,-0.14633276152761898
6.59,-4410.383372464903,0.819740747901083,-0.1376352306430969
6.6,-4424.9543855208885,0.8196920608526281,-0.11656566524572819
6.61,-4432.017988262291,0.8196298891742464,-0.09400923109811478
6.62,-4402.27232801891,0.81956739982998,-0.07118691658522873
6.63,-4373.744249197188,0.8195340559740278,-0.05463622547473885
6.64,-4365.839954770332,0.819522609788857,-0.04126867163044494
6.65,-4362.863079415833,0.8195200580226929,-0.030016753405097536
6.66,-4338.256968117111,0.8195236790264516,-0.02115534100037735
6.67,-4356.281295963467,0.8195455711024678,-0.01798294504380351
6.68,-4429.500934172981,0.819535269362972,-0.005118648925558015
6.69,-4416.881936657165,0.8194798106827124,0.018144849142544217
6.7,-4442.535072618155,0.8194239761195385,0.04181197544235147
6.71,-4450.315658049283,0.8193488501852608,0.07191454685773806
6.72,-4431.479252779666,0.8192724479267103,0.10071422694938595
6.73,-4389.505894235453,0.8192186055435119,0.11905526193615591
6.74,-4390.773898193536,0.8191968958364308,0.1263759193634769
6.75,-4383.5720104367665,0.8191752873307687,0.13405902973102002
6.76,-4349.02206804274,0.8191703892165554,0.13057328127162957
6.77,-4384.3564726422,0.8191811250317949,0.12530704685876232
6.78,-4388.702651684886,0.819166253333049,0.1270861126482051
6.79,-4335.889814335212,0.8191597635482538,0.11870521370661133
6.8,-4327.257569369983,0.8191912469638006,0.10015943889960492
6.81,-4328.491796150266,0.8192299519371091,0.08201214166170985
6.82,-4351.932158267705,0.8192653015664804,0.06404716036761708
6.83,-4355.218775252214,0.8192785734868586,0.051132777833682516
6.84,-4306.303982678746,0.8193030689976608,0.032292145668914904
6.85,-4329.642358068801,0.8193528507994939,0.008185065057352859
6.86,-4310.970265769261,0.8193923585788693,-0.013705508399940907
6.87,-4292.41865399458,0.8194473878190867,-0.040553695175141985
6.88,-4270.230677040119,0.8195194175192759,-0.07261244729419142
6.89,-4300.553965152235,0.8196029273078832,-0.10693900671697634
6.9,-4366.523041556827,0.81964992376883,-0.12367417178175515
6.91,-4414.909274895279,0.8196396344464243,-0.12034467157752525
6.92,-4403.325600056618,0.819592514621823,-0.10799207840047795
6.93,-4387.625479464933,0.8195583426793747,-0.10044170917866495
6.94,-4406.043730796637,0.8195278398487609,-0.08823879671558453
6.95,-4381.041564919436,0.8194947131866969,-0.07572939541966547
6.96,-4387.3685202350325,0.819474611990695,-0.06434632589371177
6.97,-4341.915081334102,0.819461410767992,-0.054729031626711354
6.98,-4325.876412457936,0.8194847891216654,-0.05465921734260064
6.99,-4343.591523507276,0.8195158605515345,-0.05508033898791496
7.0,-4360.995893525496,0.8195331597048754,-0.0520470727913884
7.01,-4393.030210602059,0.8195303965562601,-0.0434402473867029
7.02,-4425.44602475279,0.819497350917274,-0.0266304338263429
7.03,-4420.212054914703,0.8194409211170506,-0.0038318072169526356
7.04,-4405.805692695203,0.8193917108306734,0.017129032720777104
7.05,-4440.0548374934615,0.819347097142564,0.038000934916433
7.06,-4475.505413108847,0.8192697757634797,0.0698219035733094
7.07,-4386.2957878656425,0.8191854166962651,0.09974398465781557
7.08,-4325.393081918442,0.8191788917509513,0.10040880165334064
7.09,-4316.263602262204,0.8192152489177854,0.09251755594725258
7.1,-4271.880747923532,0.8192759436363967,0.07433356132333416
7.11,-4314.198432966005,0.8193557228456151,0.053052501344685275
7.12,-4325.803042783785,0.8194050601090628,0.03735479480746449
7.13,-4328.458633208011,0.8194426888257764,0.02193671241294813
7.14,-4298.94505836482,0.8194821856095967,0.004521263581866227
7.15,-4289.385203712753,0.8195447122006906,-0.020014131326937936
7.16,-4297.227385177483,0.8196113719151117,-0.04589448651355307
7.17,-4319.634056432087,0.8196691479128819,-0.06929737595876304
7.18,-4342.4260495063345,0.8197038704140499,-0.08440976894175
7.19,-4378.071931588238,0.8197161073074739,-0.09119781097724437
7.2,-4400.59431542415,0.8196931733381849,-0.08531711884175479
7.21,-4367.7091076884735,0.8196640264506464,-0.0797416603602206
7.22,-4400.173891842451,0.8196484440327401,-0.0741007177087719
7.23,-4422.15066618732,0.8196080701253219,-0.059478440185817286
7.24,-4441.511184974733,0.8195479723952345,-0.039198018955947114
7.25,-4427.545940886151,0.8194753011689997,-0.014490510854458686
7.26,-4386.88558487288,0.8194223775356566,0.0055900401104982695
7.27,-4382.387095195798,0.8194001746608116,0.018223201700601523
7.28,-4378.2103968914125,0.8193827379468773,0.029542294865056343
7.29,-4343.259953872239,0.8193783121225579,0.03533002646121872
7.3,-4364.539750084671,0.8193942110651582,0.03518810079495059
7.31,-4407.433431699382,0.8193882250348788,0.04106836137102429
7.32,-4452.944029959436,0.8193419011127985,0.0579177527930464
7.33,-4427.029437959497,0.8192660117603825,0.08181927469256038
7.34,-4392.0021007238,0.8192167403508127,0.09467555518819117
7.35,-4362.154657852625,0.8191958068215655,0.0991973388762498
7.36,-4330.43590530245,0.8192098591360352,0.09099415776795657
7.37,-4352.746069812407,0.8192371541966953,0.08214444162319978
7.38,-4285.514954959248,0.8192671543259489,0.06792986265060487
7.39,-4295.946094546149,0.8193419470475383,0.042079264236159965
7.4,-4345.9496189749625,0.8193982618580828,0.021980749064588658
7.41,-4343.32586952788,0.8194201851093333,0.008385614701859367
7.42,-4321.179503346561,0.8194459824185687,-0.0072292005675099824
7.43,-4342.557442428296,0.8194820201034849,-0.02476484552898152
7.44,-4333.775021723769,0.8195035900048863,-0.03777085973354701
7.45,-4322.934601016522,0.8195358776757746,-0.053938715384708756
7.46,-4357.960770608309,0.819565261975036,-0.06656088901726397
7.47,-4373.8700982422415,0.8195694469160064,-0.07075439300210935
7.48,-4392.817898683498,0.819555038653294,-0.06815018450356357
7.49,-4386.89063474454,0.8195295657839863,-0.061921248308095755
7.5,-4416.350681253923,0.8195014994632451,-0.05278472860289298
7.51,-4422.614946291868,0.8194500359325684,-0.03590377436602239
7.52,-4355.923761560072,0.819407777110474,-0.022110770150152347
7.53,-4308.576339503767,0.8194233657816755,-0.023421215729130532
7.54,-4310.047924874771,0.8194727878888585,-0.03297445080114395
7.55,-4325.0941232958,0.8195233959953371,-0.04332660936487211
7.56,-4398.020226988677,0.8195459359892874,-0.04471071856730949
7.57,-4415.476120889176,0.8195130213688424,-0.03163735991407748
7.58,-4426.088440469151,0.8194634081633647,-0.014465840309835205
7.59,-4413.018847104662,0.8194067085671193,0.005537362378582126
7.6,-4425.193753354356,0.819360815206259,0.023274793640388224
7.61,-4458.733502084059,0.8192964789322286,0.04807279199817079
7.62,-4445.094489769487,0.8192162233004754,0.07682988487721522
7.63,-4440.211263357952,0.8191420033810333,0.1038401711509664
7.64,-4390.710222172339,0.8190866473899356,0.12095101381919639
7.65,-4409.075461339633,0.8190620384398126,0.12923188259353915
7.66,-4383.048468550536,0.8190308443929706,0.13863268041798543
7.67,-4319.348516110404,0.819033101904326,0.13015079568041113
7.68,-4292.338401834934,0.8190852540427289,0.10869808338154978
7.69,-4277.8883001194645,0.8191610591787716,0.08317070228666618
7.7,-4244.208462993318,0.8192551954189697,0.05159957659619181
7.71,-4272.103919565118,0.8193681182892284,0.013782363719737607
7.72,-4318.290526137838,0.8194490816765665,-0.01848870035884147
7.73,-4341.935972468651,0.8194938517209199,-0.042485982864523444
7.74,-4390.966258722768,0.8195058086397616,-0.05514007148568112
7.75,-4376.556822109697,0.8194851295368544,-0.05773709847758634
7.76,-4365.676121401401,0.8194769573051558,-0.06284704979729933
7.77,-4437.546431319227,0.819462122653521,-0.0609708229594825
7.78,-4488.354931060882,0.8193855098376139,-0.039933664919076746
7.79,-4467.034733890478,0.8192774862260155,-0.01122134206740005
7.8,-4434.313442773773,0.8191879362066392,0.015374675296654535
7.81,-4409.337212006805,0.8191317296081854,0.034637925818285946
7.82,-4423.977793065295,0.8190892023179213,0.05189811712603311
7.83,-4363.8898918161785,0.8190530018246773,0.06535698776429513
7.84,-4371.927647732669,0.8190588682974856,0.06620100075669484
7.85,-4389.284318892433,0.819054397744986,0.07126759208192084
7.86,-4367.140799971287,0.8190460777416182,0.0739050274938658
7.87,-4340.634376066418,0.8190537584621791,0.07087769236475765
7.88,-4295.685392242144,0.8190934444999534,0.05690462297079648
7.89,-4285.503147388751,0.8191637827479685,0.03537428506257167
7.9,-4254.12519191204,0.8192519507507373,0.0069818261003926334
7.91,-4286.413459578708,0.819353628089222,-0.02650300916886863
7.92,-4298.814823807656,0.8194290232974082,-0.05407376638726949
7.93,-4290.723113381677,0.8194956565825551,-0.08058863657310174
7.94,-4293.860632783569,0.8195648870431704,-0.10704129643940519
7.95,-4325.315772456998,0.8196254699081583,-0.12768040182786725
7.96,-4384.024313420927,0.8196517161724044,-0.1328264013427372
7.97,-4462.965555173933,0.819618427167872,-0.11622803089697792
7.98,-4488.2725794437965,0.819521537544134,-0.0849525086219406
7.99,-4504.358075146555,0.8194033460127554,-0.05142319455324393
8.0,-4524.904441231953,0.8192664509494958,-0.00838709538185185
8.01,-4475.958020001333,0.8191278284185842,0.040273823290666165
8.02,-4428.852009406879,0.8190349260261278,0.07869233626166192
8.03,-4400.278690711794,0.8189833101978057,0.10425780311486127
8.04,-4326.3992841174995,0.818970216431655,0.11318611757453141
8.05,-4304.399075258576,0.8190188784070833,0.10142081373640886
8.06,-4337.527808270081,0.8190736245310878,0.09239719304268684
8.07,-4294.856249111951,0.8191185073722965,0.07988145295395839
8.08,-4292.750549310373,0.8191889652959188,0.05912760284284104
8.09,-4272.1423748853695,0.8192667125729216,0.0350319180928409
8.1,-4311.525674337866,0.8193511870549595,0.0074952787624416334
8.11,-4338.616107766525,0.8193988975959335,-0.011364707314955542
8.12,-4331.8654043502565,0.819429326997713,-0.027001994792338262
8.13,-4303.967267756031,0.8194634410140852,-0.04356902752983842
8.14,-4251.7003504507875,0.8195319751077206,-0.07160184018786518
8.15,-4285.776365427662,0.8196278546684471,-0.10564111332246853
8.16,-4308.35919887482,0.8196969056143258,-0.12825549734512454
8.17,-4311.863262913039,0.8197465863656841,-0.1445895068153334
8.18,-4321.48390885074,0.8197910665417856,-0.157871320834397
8.19,-4377.477336866257,0.8198155184431527,-0.15887499020280227
8.2,-4402.964692050983,0.8197939296522638,-0.14412565986012282
8.21,-4394.9096050691505,0.8197547455328799,-0.12841578372354168
8.22,-4411.336404318011,0.8197175821194669,-0.11146063965691345
8.23,-4438.740051270377,0.8196617516496872,-0.08632178766443796
8.24,-4379.246252101862,0.8195990914226106,-0.06255223576156936
8.25,-4331.163744448949,0.8195895329913516,-0.051475494526954435
8.26,-4346.368753622265,0.8196120354949719,-0.04598785599254332
8.27,-4387.8610442502295,0.8196194588517312,-0.036116374110901
8.28,-4431.641298483802,0.8195874639855809,-0.016138114676258888
8.29,-4447.936135283288,0.8195197907712619,0.012975969526039913
8.3,-4416.623949089425,0.8194449663483014,0.04391578890885626
8.31,-4405.35425710039,0.8193968439577453,0.0665769331968363
8.32,-4391.286757941078,0.8193566946029509,0.08652982359111547
8.33,-4328.431755177718,0.8193464146681582,0.09170564751851391
8.34,-4348.636788894345,0.8193722271025614,0.08780147957034501
8.35,-4294.921652950368,0.8193986599115866,0.08040535340449348
8.36,-4295.259893164925,0.8194646425794988,0.060142111322754016
8.37,-4339.019451363812,0.8195186884030288,0.044877318762238855
8.38,-4344.067982194564,0.8195434106830027,0.033808660044403874
8.39,-4332.384435755968,0.8195616142707666,0.022898010106767213
8.4,-4310.716399842962,0.8195940363159728,0.007043023183244183
8.41,-4315.642796145681,0.8196380789656483,-0.011797473294755416
8.42,-4302.441356128224,0.8196837448003087,-0.03185929956305055
8.43,-4329.214367428324,0.819732438301442,-0.05236593267207468
8.44,-4380.08739438383,0.8197519831393093,-0.06262352957791298
8.45,-4418.925725679386,0.8197262175146725,-0.05867283461000549
8.46,-4439.513408665154,0.8196678736075618,-0.045259326177017556
8.47,-4446.254540508879,0.8195904599664836,-0.025264228424595102
8.48,-4400.978431476495,0.8195185268342673,-0.00572815014244649
8.49,-4365.021990129342,0.8194861758819248,0.0043517565636572424
8.5,-4350.122041541549,0.8194856971647835,0.006494966729479757
8.51,-4374.45584214557,0.8194923583883951,0.007192074922390172
8.52,-4371.5786094255445,0.8194829679173314,0.01168214101900844
8.53,-4361.471180217023,0.8194774600385617,0.01418075863060911
8.54,-4331.920811469431,0.8194830703937863,0.013025941774566263
8.55,-4301.41126271087,0.8195183048383915,0.002694627884102374
8.56,-4316.664505303099,0.8195719951092469,-0.012652426128869364
8.57,-4376.587685605543,0.8196049889742596,-0.022147822012768378
8.58,-4382.929310994561,0.8195888505778144,-0.018518117296076754
8.59,-4330.257692086247,0.8195831453734284,-0.019594168979879593
8.6,-4396.361677868849,0.8195954884343392,-0.022939536156263783
8.61,-4390.305155838158,0.8195657198800343,-0.014674054914267268
8.62,-4379.236803177454,0.8195419368282435,-0.008573774841293395
8.63,-4360.621035819764,0.8195266875374629,-0.003961617895377382
8.64,-4348.844816813455,0.8195321750074479,-0.005287842596855322
8.65,-4390.909996198237,0.8195346481992,-0.004489056196481063
8.66,-4374.31945799699,0.8195123195819876,0.0023145789508002205
8.67,-4328.293941894276,0.8195097256948336,0.0026360634149644587
8.68,-4319.830987803243,0.8195420074167237,-0.00636505603301695
8.69,-4326.885778295349,0.8195791703876628,-0.016637705017689085
8.7,-4324.855049962347,0.8196138527207547,-0.027150133373830463
8.71,-4357.613866879584,0.819642064666814,-0.03554695600088469
8.72,-4406.861729988594,0.8196372618489604,-0.033962414393535784
8.73,-4420.096244374931,0.8195919516908313,-0.02123154778351856
8.74,-4396.4640671587085,0.8195429756228423,-0.007726329551665382
8.75,-4409.882037142939,0.819505590765003,0.004256585243463936
8.76,-4404.041187548006,0.8194632678471856,0.018108984747215118
8.77,-4428.486780152819,0.8194205197306308,0.032795006536004694
8.78,-4443.954599252965,0.8193577500199509,0.053927544397199274
8.79,-4435.415246733815,0.8192855585458729,0.07743200935601825
8.8,-4379.699764353227,0.8192306106403013,0.09322772869302298
8.81,-4365.287655703254,0.8192213980713756,0.0940630181671395
8.82,-4385.664406219859,0.8192181891116974,0.09581473740963134
8.83,-4396.164770961452,0.8192030695149932,0.09881591493640371
8.84,-4401.27176978292,0.8191751452634154,0.10468466847341347
8.85,-4378.556578876963,0.8191526506069264,0.10506024573717619
8.86,-4411.840290239896,0.8191356345749938,0.10620516695107085
8.87,-4398.342590097588,0.8191023545155508,0.10994805393764485
8.88,-4446.753121320249,0.819068148515473,0.11463588186890661
8.89,-4447.980314314858,0.8189968094309337,0.1312003112530893
8.9,-4389.210942621616,0.8189405667771454,0.1350487372493698
8.91,-4399.151536713063,0.8189213018759379,0.13130992220192753
8.92,-4385.311713236079,0.8189008896103417,0.12920782231568068
